#HDR ms,ax,ay,az,mag,hp_abs,rms,label
417708,0.0513,-0.0034,0.9888,0.9901,0.0219,0.1245,FOOT
417718,0.0725,-0.0161,1.0835,1.086,0.0718,0.1252,FOOT
417728,0.0542,-0.0154,1.052,1.0535,0.0381,0.1252,FOOT
417738,0.1074,0.0139,0.78,0.7875,0.221,0.132,FOOT
417748,0.0466,-0.0222,0.9441,0.9455,0.0611,0.1323,FOOT
417758,0.0776,-0.0176,1.0518,1.0548,0.0467,0.1326,FOOT
417768,0.084,-0.0298,0.9858,0.9899,0.0176,0.1326,FOOT
417778,0.0173,-0.0188,0.9006,0.901,0.1032,0.1339,FOOT
417788,0.0771,-0.0278,1.0547,1.0579,0.052,0.1329,FOOT
417798,0.0757,-0.0227,1.0337,1.0367,0.0299,0.1098,FOOT
417808,0.0203,-0.0503,1.2661,1.2673,0.2525,0.1205,FOOT
417818,0.0537,-0.0232,0.9629,0.9647,0.0486,0.1206,FOOT
417828,0.0486,-0.0439,1.1062,1.1081,0.092,0.1177,FOOT
417838,0.074,-0.0251,1.0784,1.0812,0.0631,0.1179,FOOT
417848,0.1123,-0.0286,0.9819,0.9887,0.0284,0.118,FOOT
417858,0.0137,-0.0215,1.0862,1.0865,0.0672,0.1179,FOOT
417868,0.0723,-0.0349,1.0891,1.0921,0.0705,0.1187,FOOT
417878,0.0652,-0.0271,1.0659,1.0683,0.0453,0.1187,FOOT
417888,0.0186,0.0076,0.7944,0.7947,0.2213,0.1258,FOOT
417898,0.0427,0.001,1.0061,1.007,0.0087,0.1254,FOOT
417908,0.0737,-0.0168,1.0886,1.0912,0.0732,0.1261,FOOT
417918,0.0549,-0.0142,0.9744,0.976,0.0407,0.126,FOOT
417928,0.1128,0.0015,0.7412,0.7497,0.2589,0.1355,FOOT
417938,0.0759,-0.0178,0.9243,0.9276,0.0785,0.136,FOOT
417948,0.072,-0.0208,1.0457,1.0483,0.0409,0.1092,FOOT
417958,0.0386,-0.0413,1.1726,1.174,0.1615,0.1138,FOOT
417968,0.022,-0.0176,0.9126,0.913,0.0964,0.1145,FOOT
417978,0.0791,-0.0361,1.0559,1.0595,0.0485,0.1147,FOOT
417988,0.0747,-0.0247,1.0508,1.0537,0.0414,0.1062,FOOT
417998,0.0452,-0.0352,1.1633,1.1647,0.1478,0.1095,FOOT
418008,0.0559,-0.0198,1.032,1.0337,0.0162,0.1092,FOOT
418018,0.051,-0.0435,1.1077,1.1097,0.0894,0.1106,FOOT
418028,0.0576,-0.0273,1.0774,1.0793,0.0572,0.1092,FOOT
418038,0.0166,-0.0127,1.0776,1.0778,0.0541,0.1093,FOOT
418048,0.0215,-0.0164,1.0593,1.0597,0.0348,0.1093,FOOT
418058,0.0635,-0.0371,1.1406,1.143,0.1145,0.0996,STRUCT
418068,0.0688,-0.0325,1.1646,1.167,0.1344,0.1027,FOOT
418078,0.1162,0.0183,0.5476,0.5601,0.4582,0.1364,FOOT
418088,0.02,-0.0093,1.0298,1.03,0.0114,0.1359,FOOT
418098,0.0752,-0.0195,1.085,1.0877,0.067,0.1364,FOOT
418108,0.0513,-0.0217,0.9602,0.9618,0.0571,0.1362,FOOT
418118,0.0293,-0.0117,0.8147,0.8153,0.1974,0.1411,FOOT
418128,0.0869,-0.0225,0.8938,0.8983,0.111,0.1426,FOOT
418138,0.071,-0.0151,1.0515,1.054,0.0434,0.1358,FOOT
418148,0.0876,-0.0298,1.198,1.2016,0.1851,0.1407,FOOT
418158,0.0281,-0.022,0.9226,0.9233,0.0903,0.1411,FOOT
418168,0.0613,-0.0352,1.051,1.0534,0.0386,0.1411,FOOT
418178,0.0764,-0.0164,1.0249,1.0279,0.0127,0.1313,FOOT
418188,0.0291,-0.032,1.0391,1.04,0.024,0.1305,FOOT
418198,0.0417,-0.0251,1.0955,1.0965,0.0781,0.1311,FOOT
418208,0.0703,-0.0369,1.0957,1.0986,0.0777,0.128,FOOT
418219,0.061,-0.0259,1.064,1.066,0.0438,0.1269,FOOT
418228,0.0598,-0.0251,1.0806,1.0825,0.0584,0.127,FOOT
418238,0.0264,-0.0156,0.9666,0.967,0.0553,0.1273,FOOT
418248,0.0635,-0.033,1.1321,1.1343,0.1086,0.1257,FOOT
418258,0.0349,-0.0256,1.1467,1.1475,0.1181,0.1278,FOOT
418268,0.124,0.0137,0.5564,0.5702,0.4453,0.1548,FOOT
418278,0.0186,-0.0107,0.9719,0.9722,0.042,0.1546,FOOT
418288,0.0745,-0.0208,1.063,1.0658,0.0501,0.1545,FOOT
418298,0.0757,-0.0322,1.0676,1.0708,0.0534,0.1547,FOOT
418308,0.0317,-0.0061,0.8171,0.8178,0.1935,0.1578,FOOT
418318,0.0808,-0.0178,0.9163,0.92,0.0885,0.1565,FOOT
418328,0.0713,-0.0212,1.0364,1.039,0.0296,0.127,FOOT
418338,0.0256,-0.0293,1.1265,1.1271,0.1141,0.1291,FOOT
418348,0.0537,-0.0254,0.9685,0.9703,0.0414,0.1286,FOOT
418358,0.0544,-0.0391,1.0889,1.0909,0.0768,0.129,FOOT
418368,0.0662,-0.0256,1.074,1.0763,0.0603,0.1234,FOOT
418378,0.0696,-0.0098,1.0146,1.0171,0.001,0.1214,FOOT
418388,0.0574,-0.009,0.981,0.9827,0.0324,0.1213,FOOT
418398,0.0669,-0.0344,1.1267,1.1292,0.1107,0.1176,FOOT
418408,0.0718,-0.0359,1.1069,1.1098,0.0885,0.1175,FOOT
418418,0.1157,0.0244,0.5627,0.575,0.4327,0.1458,FOOT
418428,0.0242,-0.0139,1.0076,1.008,0.0002,0.1457,FOOT
418438,0.0757,-0.0166,1.1096,1.1123,0.1014,0.1471,FOOT
418448,0.0559,-0.0178,1.0369,1.0385,0.0268,0.1463,FOOT
418458,0.0371,-0.0027,0.8582,0.859,0.1481,0.1485,FOOT
418468,0.0764,-0.0244,0.9292,0.9327,0.0722,0.1489,FOOT
418478,0.0798,-0.0171,1.0337,1.0369,0.0311,0.1486,FOOT
418488,0.0442,-0.0398,1.1489,1.1505,0.1402,0.1508,FOOT
418498,0.0564,-0.0149,0.8894,0.8913,0.1153,0.151,FOOT
418508,0.0703,-0.0366,1.0999,1.1027,0.0932,0.1503,FOOT
418518,0.0786,-0.0183,1.0393,1.0424,0.0319,0.1213,FOOT
418528,0.0574,-0.0366,1.1367,1.1388,0.1243,0.1235,FOOT
418538,0.0217,-0.0283,1.073,1.0736,0.0574,0.1236,FOOT
418548,0.0659,-0.0425,1.124,1.1268,0.1072,0.125,FOOT
418558,0.0591,-0.0229,1.0647,1.0666,0.0455,0.1192,FOOT
418568,0.0334,-0.0156,1.0735,1.0741,0.0515,0.1184,FOOT
418578,0.0503,-0.0098,0.9775,0.9789,0.0424,0.1185,FOOT
418588,0.061,-0.0369,1.1453,1.1475,0.1223,0.1188,FOOT
418598,0.0251,-0.0354,1.1064,1.1073,0.0796,0.1196,FOOT
418608,0.1113,0.0164,0.5295,0.5414,0.4715,0.1515,FOOT
418618,0.0205,-0.0129,1.0273,1.0276,0.0143,0.1511,FOOT
418628,0.0769,-0.0161,1.0823,1.0851,0.0696,0.1517,FOOT
418638,0.0974,-0.0183,1.0991,1.1036,0.0854,0.1526,FOOT
418648,0.0483,-0.0071,0.8342,0.8357,0.177,0.155,FOOT
418658,0.084,-0.0212,0.926,0.9301,0.08,0.1548,FOOT
418668,0.0757,-0.021,1.0266,1.0296,0.0189,0.1285,FOOT
418678,0.0205,-0.0388,1.2056,1.2064,0.1897,0.1339,FOOT
418688,0.0457,-0.0232,0.9871,0.9884,0.0274,0.1325,FOOT
418698,0.0649,-0.0413,1.0945,1.0972,0.0789,0.1333,FOOT
418708,0.063,-0.0249,1.0808,1.0829,0.0627,0.1306,FOOT
418718,0.0901,-0.0369,1.0706,1.075,0.0531,0.1302,FOOT
418728,0.0154,-0.0193,0.9971,0.9974,0.0238,0.1302,FOOT
418738,0.0676,-0.0374,1.1145,1.1172,0.0931,0.1285,FOOT
418748,0.0605,-0.0203,1.0576,1.0595,0.0344,0.1266,FOOT
418758,0.0447,0.0032,0.8833,0.8844,0.1364,0.1281,FOOT
418768,0.0562,-0.0063,0.9907,0.9923,0.0277,0.1281,FOOT
418778,0.0579,-0.0408,1.1306,1.1328,0.1094,0.1276,FOOT
418788,0.0698,-0.0261,1.1555,1.1579,0.1304,0.1297,FOOT
418798,0.1091,0.0173,0.5232,0.5347,0.4778,0.1597,FOOT
418808,0.0217,-0.0061,1.0334,1.0337,0.0205,0.1595,FOOT
418818,0.0742,-0.0225,1.0798,1.0826,0.0673,0.1597,FOOT
418828,0.0457,-0.0186,0.9854,0.9866,0.0278,0.1596,FOOT
418838,0.0278,-0.0051,0.7983,0.7988,0.209,0.1631,FOOT
418848,0.0857,-0.0205,0.8989,0.9032,0.1014,0.1636,FOOT
418859,0.0801,-0.0198,1.0276,1.0309,0.0254,0.1338,FOOT
418868,0.0894,-0.0229,1.1614,1.165,0.1547,0.1373,FOOT
418878,0.0579,-0.02,0.9128,0.9149,0.0925,0.1378,FOOT
418888,0.0642,-0.0398,1.0496,1.0523,0.0435,0.1371,FOOT
418898,0.0737,-0.0247,1.0471,1.05,0.04,0.1326,FOOT
418908,0.0278,-0.0391,1.0679,1.0689,0.0571,0.1322,FOOT
418918,0.04,-0.0308,1.1052,1.1064,0.0917,0.1334,FOOT
418928,0.0723,-0.0427,1.1084,1.1116,0.0939,0.1292,FOOT
418938,0.0596,-0.0261,1.0793,1.0813,0.0617,0.1297,FOOT
418948,0.0415,-0.0217,1.1016,1.1026,0.0804,0.1298,FOOT
418958,0.0386,-0.0161,0.9861,0.987,0.0341,0.1293,FOOT
418968,0.0696,-0.031,1.1453,1.1478,0.1229,0.1312,FOOT
418978,0.0198,-0.0291,1.1636,1.1641,0.1349,0.1339,FOOT
418988,0.1228,0.0225,0.5276,0.5422,0.4722,0.1628,FOOT
418998,0.0144,-0.0044,0.9888,0.9889,0.0247,0.1627,FOOT
419008,0.0735,-0.0146,1.0652,1.0678,0.0526,0.1607,FOOT
419018,0.0811,-0.0254,1.0605,1.0639,0.0473,0.1609,FOOT
419028,0.0391,-0.0176,0.894,0.8951,0.1179,0.1612,FOOT
419038,0.0894,-0.021,0.8904,0.8951,0.1143,0.1607,FOOT
419048,0.0752,-0.0217,1.0276,1.0306,0.0205,0.1292,FOOT
419058,0.0342,-0.0383,1.187,1.1881,0.1727,0.1337,FOOT
419068,0.0278,-0.0281,1.0645,1.0652,0.0482,0.1334,FOOT
419078,0.0527,-0.0417,1.0867,1.0887,0.0696,0.134,FOOT
419088,0.0686,-0.0256,1.0779,1.0804,0.0593,0.1278,FOOT
419098,0.0986,-0.0161,1.0718,1.0764,0.0537,0.1267,FOOT
419108,0.0496,-0.0103,0.9792,0.9806,0.0409,0.1268,FOOT
419118,0.0654,-0.0369,1.1289,1.1314,0.1066,0.1248,FOOT
419128,0.0566,-0.0266,1.0635,1.0653,0.0393,0.1237,FOOT
419138,0.0728,0.0178,0.4746,0.4805,0.5289,0.1625,FOOT
419148,0.0095,-0.0073,1.0476,1.0477,0.0371,0.1625,FOOT
419158,0.071,-0.0193,1.1406,1.143,0.1284,0.1641,FOOT
419168,0.0496,-0.0168,1.075,1.0762,0.0598,0.1635,FOOT
419178,0.0303,-0.0017,0.8821,0.8826,0.1298,0.1645,FOOT
419188,0.0796,-0.0176,0.9102,0.9138,0.0956,0.1652,FOOT
419198,0.0771,-0.021,1.0227,1.0258,0.0159,0.1644,FOOT
419208,0.0269,-0.0425,1.2029,1.2039,0.1881,0.1685,FOOT
419218,0.0474,-0.0273,0.9751,0.9766,0.038,0.1669,FOOT
419228,0.0503,-0.04,1.0955,1.0973,0.0802,0.1655,FOOT
419238,0.0596,-0.03,1.084,1.086,0.0668,0.1365,FOOT
419248,0.0996,-0.0325,1.0706,1.0757,0.0547,0.1369,FOOT
419258,0.0095,-0.0188,1.085,1.0852,0.0623,0.1371,FOOT
419268,0.072,-0.0356,1.1692,1.1719,0.1445,0.1398,FOOT
419278,0.0588,-0.0342,1.1121,1.1141,0.0841,0.1388,FOOT
419288,0.0554,0.0134,0.759,0.7612,0.2607,0.1465,FOOT
419298,0.0471,-0.0027,1.0032,1.0043,0.0171,0.1465,FOOT
419308,0.0667,-0.0261,1.1638,1.166,0.1403,0.1451,FOOT
419318,0.0354,-0.0217,1.0139,1.0148,0.0107,0.1448,FOOT
419328,0.0986,0.0183,0.532,0.5414,0.4693,0.172,FOOT
419338,0.032,-0.0149,0.99,0.9906,0.0195,0.1716,FOOT
419348,0.0767,-0.0151,1.0618,1.0646,0.0529,0.1716,FOOT
419358,0.0732,-0.0344,1.2236,1.2263,0.208,0.1764,FOOT
419368,0.0339,-0.0288,0.9888,0.9898,0.0276,0.1752,FOOT
419378,0.0774,-0.0315,0.9678,0.9714,0.0446,0.1752,FOOT
419388,0.0813,-0.0203,1.0278,1.0312,0.0148,0.1397,FOOT
419398,0.0369,-0.0334,1.1987,1.1998,0.1777,0.144,FOOT
419408,0.032,-0.0271,1.0881,1.0889,0.0649,0.1423,FOOT
419418,0.0583,-0.0425,1.1169,1.1193,0.0923,0.1429,FOOT
419428,0.0554,-0.0298,1.0801,1.0819,0.0533,0.141,FOOT
419438,0.0278,-0.0015,0.9438,0.9443,0.0818,0.1406,FOOT
419448,0.0696,-0.0059,1.0452,1.0475,0.0208,0.1407,FOOT
419458,0.0579,-0.0344,1.1667,1.1687,0.1376,0.1383,FOOT
419468,0.0347,-0.0239,1.1636,1.1643,0.1292,0.1405,FOOT
419478,0.1245,0.0242,0.457,0.4743,0.5437,0.1769,FOOT
419488,0.0142,-0.0139,1.0276,1.0278,0.0094,0.1764,FOOT
419499,0.0867,-0.0168,1.0337,1.0375,0.0185,0.1761,FOOT
419508,0.1067,-0.0232,0.9778,0.9839,0.034,0.1758,FOOT
419518,0.0237,-0.0229,0.8997,0.9003,0.114,0.1749,FOOT
419528,0.0891,-0.0227,0.9053,0.9099,0.1012,0.1753,FOOT
419538,0.0759,-0.0215,1.0391,1.0421,0.03,0.1675,FOOT
419548,0.0386,-0.0503,1.2708,1.2723,0.2524,0.1749,FOOT
419558,0.05,-0.0217,1.0088,1.0103,0.0094,0.1726,FOOT
419568,0.053,-0.0469,1.1189,1.1211,0.0984,0.1737,FOOT
419578,0.0659,-0.0256,1.0576,1.06,0.0361,0.1464,FOOT
419588,0.0269,-0.0474,1.1384,1.1397,0.1123,0.148,FOOT
419598,0.0034,-0.0259,1.1086,1.1089,0.079,0.1485,FOOT
419608,0.0691,-0.0447,1.1438,1.1468,0.1133,0.1443,FOOT
419618,0.062,-0.0264,1.0652,1.0673,0.0328,0.1444,FOOT
419628,0.0671,-0.0208,0.897,0.8997,0.1307,0.1464,FOOT
419638,0.0334,0.0022,0.9614,0.962,0.0663,0.147,FOOT
419648,0.0625,-0.0327,1.1824,1.1845,0.1514,0.1458,FOOT
419658,0.019,-0.0278,1.1599,1.1604,0.1235,0.1473,FOOT
419668,0.106,0.0144,0.51,0.5211,0.5001,0.1771,FOOT
419678,0.0034,-0.0063,0.9558,0.9558,0.0634,0.1773,FOOT
419688,0.0847,-0.0146,1.051,1.0545,0.0342,0.1766,FOOT
419698,0.0989,-0.0244,0.9983,1.0035,0.0163,0.1766,FOOT
419708,0.03,-0.0161,0.8933,0.894,0.122,0.1761,FOOT
419718,0.0886,-0.0161,0.9102,0.9146,0.0983,0.1753,FOOT
419728,0.0869,-0.0181,1.0007,1.0047,0.008,0.1376,FOOT
419738,0.0149,-0.0513,1.3123,1.3133,0.2916,0.1494,FOOT
419748,0.0442,-0.0281,1.0203,1.0216,0.0002,0.1494,FOOT
419758,0.0752,-0.0369,1.0242,1.0276,0.0056,0.1492,FOOT
419768,0.0708,-0.0232,1.0686,1.0712,0.0477,0.1478,FOOT
419778,0.0737,-0.0396,1.1724,1.1753,0.1473,0.1493,FOOT
419788,0.0156,-0.0283,1.103,1.1035,0.0731,0.1499,FOOT
419798,0.0547,-0.0457,1.1416,1.1438,0.11,0.1428,FOOT
419808,0.0598,-0.0308,1.073,1.0751,0.04,0.1431,FOOT
419818,0.0449,0.0232,0.5559,0.5582,0.4624,0.1692,FOOT
419828,0.0308,0.0007,1.0415,1.042,0.0207,0.1691,FOOT
419838,0.0647,-0.0254,1.1628,1.1649,0.1393,0.1699,FOOT
419848,0.0325,-0.0239,1.1609,1.1616,0.1318,0.1712,FOOT
419858,0.123,0.0229,0.6589,0.6707,0.3481,0.1834,FOOT
419868,0.0789,-0.0139,0.8821,0.8857,0.129,0.1851,FOOT
419878,0.0867,-0.0173,1.0288,1.0326,0.0173,0.1833,FOOT
419888,0.095,-0.0232,1.0024,1.0072,0.0079,0.1828,FOOT
419898,0.0249,-0.0244,0.9998,1.0004,0.0142,0.1803,FOOT
419908,0.0874,-0.04,1.0305,1.035,0.0198,0.1787,FOOT
419918,0.0745,-0.0244,1.0454,1.0483,0.0321,0.1482,FOOT
419928,0.0198,-0.0439,1.2925,1.2934,0.2687,0.1571,FOOT
419938,0.0381,-0.0254,1.0623,1.0632,0.0374,0.1571,FOOT
419948,0.0527,-0.0444,1.1433,1.1454,0.1159,0.1588,FOOT
419958,0.0562,-0.032,1.0837,1.0857,0.0545,0.1573,FOOT
419968,0.0542,-0.0044,0.9629,0.9644,0.0647,0.1566,FOOT
419978,0.053,-0.0054,0.9731,0.9746,0.0529,0.157,FOOT
419988,0.0632,-0.0359,1.1711,1.1734,0.1415,0.1484,FOOT
419998,0.0378,-0.0149,1.093,1.0938,0.0599,0.1489,FOOT
420008,0.053,0.0095,0.6353,0.6375,0.3842,0.1676,FOOT
420018,0.0112,-0.0093,1.0298,1.0299,0.0079,0.1673,FOOT
420028,0.0745,-0.0122,1.1006,1.1032,0.0787,0.1654,FOOT
420038,0.0994,-0.033,1.1038,1.1087,0.0817,0.1656,FOOT
420048,0.0427,-0.0317,0.9756,0.977,0.0485,0.1644,FOOT
420058,0.0891,-0.0203,0.873,0.8778,0.1432,0.1667,FOOT
420068,0.0803,-0.0176,1.0071,1.0104,0.0103,0.1387,FOOT
420078,0.0227,-0.0525,1.283,1.2842,0.2555,0.1478,FOOT
420088,0.0432,-0.0327,1.1011,1.1024,0.0714,0.1458,FOOT
420098,0.0571,-0.0459,1.0916,1.094,0.0611,0.1439,FOOT
420108,0.0669,-0.0239,1.0515,1.0539,0.0204,0.1261,FOOT
420118,0.0571,-0.0408,1.2207,1.2227,0.1834,0.1287,FOOT
420128,0.01,-0.0156,1.0132,1.0134,0.0252,0.1288,FOOT
420139,0.0535,-0.0437,1.1853,1.1873,0.1443,0.132,FOOT
420148,0.0574,-0.0291,1.0811,1.083,0.0387,0.1322,FOOT
420158,0.0671,0.022,0.7168,0.7203,0.3141,0.1463,FOOT
420168,0.0527,0.0049,1.0845,1.0858,0.0498,0.1465,FOOT
420178,0.0652,-0.02,1.1448,1.1468,0.1075,0.1379,FOOT
420188,0.0325,-0.0212,1.1343,1.1349,0.0927,0.139,FOOT
420198,0.1123,0.0193,0.4412,0.4556,0.5687,0.1781,FOOT
420208,0.0161,-0.0076,0.9929,0.9931,0.0303,0.1779,FOOT
420218,0.0798,-0.0173,1.0146,1.0179,0.0053,0.1774,FOOT
420228,0.1006,-0.0139,0.9524,0.9578,0.0635,0.1775,FOOT
420238,0.0317,-0.0173,0.8662,0.867,0.1496,0.1778,FOOT
420248,0.0903,-0.0212,0.876,0.8809,0.1315,0.1793,FOOT
420258,0.0837,-0.012,1.0144,1.0179,0.0053,0.162,FOOT
420268,0.0583,-0.0518,1.2759,1.2783,0.2576,0.17,FOOT
420278,0.0398,-0.0347,1.0527,1.0541,0.0324,0.1694,FOOT
420288,0.0618,-0.0496,1.0747,1.0776,0.0542,0.169,FOOT
420298,0.0696,-0.0264,1.0559,1.0585,0.0341,0.1688,FOOT
420308,0.0601,-0.0159,1.1257,1.1274,0.0998,0.1676,FOOT
420318,0.011,-0.0266,1.095,1.0953,0.0657,0.1681,FOOT
420328,0.0593,-0.0459,1.1609,1.1633,0.1296,0.1622,FOOT
420338,0.054,-0.0278,1.0801,1.0818,0.0466,0.1619,FOOT
420348,0.0859,0.0291,0.3218,0.3343,0.6795,0.211,PLAY
420358,0.0581,0.0046,1.0371,1.0387,0.0241,0.211,PLAY
420368,0.0652,-0.0288,1.1814,1.1835,0.1638,0.2104,PLAY
420378,0.0364,-0.0188,1.114,1.1148,0.0921,0.2111,PLAY
420388,0.0833,0.0149,0.5208,0.5276,0.48,0.2301,PLAY
420398,-0.0056,-0.009,0.9492,0.9493,0.0565,0.2303,PLAY
420408,0.0786,-0.0156,1.0627,1.0658,0.0581,0.2218,PLAY
420418,0.0798,-0.0203,1.0239,1.0272,0.019,0.2216,PLAY
420428,0.0403,-0.0291,0.9368,0.9381,0.068,0.221,PLAY
420438,0.0913,-0.0181,0.9202,0.9249,0.0788,0.2208,PLAY
420448,0.0886,-0.0173,1.0061,1.0101,0.0063,0.1892,FOOT
420458,0.0232,-0.0535,1.2976,1.2989,0.2861,0.1976,FOOT
420468,0.0249,-0.0334,1.085,1.0858,0.0707,0.1981,FOOT
420478,0.0588,-0.0493,1.1047,1.1074,0.0896,0.1985,FOOT
420488,0.0684,-0.0295,1.0505,1.0532,0.0343,0.1964,FOOT
420498,0.0601,-0.0391,1.2383,1.2404,0.2147,0.1993,FOOT
420508,0.0088,-0.0212,1.062,1.0623,0.0355,0.1994,FOOT
420518,0.0559,-0.0422,1.1782,1.1803,0.1489,0.1949,FOOT
420528,0.062,-0.0293,1.0862,1.0883,0.0552,0.1951,FOOT
420538,0.0369,0.0283,0.6606,0.6623,0.3596,0.2077,PLAY
420548,0.0498,0.0051,1.0044,1.0056,0.0157,0.2076,PLAY
420558,0.0669,-0.0327,1.2146,1.2169,0.1895,0.2101,PLAY
420568,0.0361,-0.0325,1.1616,1.1626,0.1312,0.2113,PLAY
420578,0.1406,0.012,0.5833,0.6001,0.4182,0.2258,PLAY
420588,0.0623,-0.0129,0.8928,0.8951,0.1195,0.2268,PLAY
420598,0.0894,-0.0125,1.0508,1.0546,0.0389,0.1818,FOOT
420608,0.1021,-0.0117,0.9495,0.955,0.0589,0.1821,FOOT
420618,0.0322,-0.0146,0.9517,0.9523,0.0597,0.1795,FOOT
420628,0.0916,-0.0256,0.916,0.9209,0.0884,0.1795,FOOT
420638,0.0789,-0.0161,0.9885,0.9918,0.017,0.1517,FOOT
420648,0.0535,-0.0476,1.2539,1.2559,0.2397,0.1586,FOOT
420658,0.0173,-0.0354,1.1252,1.1259,0.1063,0.1596,FOOT
420668,0.0515,-0.041,1.1589,1.1608,0.1369,0.1619,FOOT
420678,0.0647,-0.0281,1.0901,1.0924,0.0664,0.1619,FOOT
420688,0.0518,0.02,0.8167,0.8185,0.2012,0.1661,FOOT
420698,0.0427,-0.0103,0.9878,0.9888,0.03,0.1662,FOOT
420708,0.0625,-0.0403,1.2112,1.2135,0.1888,0.1605,FOOT
420718,0.0571,-0.0286,1.1443,1.1461,0.1177,0.1616,FOOT
420728,0.0811,0.0178,0.5022,0.509,0.5035,0.1896,FOOT
420738,-0.0015,-0.0056,1.0798,1.0798,0.0652,0.1899,FOOT
420748,0.073,-0.0171,1.1514,1.1538,0.135,0.187,FOOT
420758,0.0791,-0.021,1.0139,1.0172,0.0016,0.1868,FOOT
420768,0.0476,-0.031,0.9502,0.9519,0.0649,0.1849,FOOT
420779,0.0974,-0.0239,0.9138,0.9193,0.0945,0.1855,FOOT
420788,0.0857,-0.0168,0.9841,0.988,0.025,0.1711,FOOT
420798,-0.0012,-0.0493,1.2463,1.2473,0.2272,0.177,FOOT
420808,0.0212,-0.032,1.1611,1.1618,0.1373,0.175,FOOT
420818,0.0476,-0.0464,1.1443,1.1462,0.1181,0.1747,FOOT
420828,0.0659,-0.0254,1.0652,1.0675,0.0382,0.1535,FOOT
420838,0.0552,-0.0544,1.2957,1.298,0.2604,0.1604,FOOT
420848,0.0107,-0.0051,0.9417,0.9417,0.0929,0.1612,FOOT
420858,0.0547,-0.0354,1.2029,1.2046,0.1648,0.1642,FOOT
420868,0.0542,-0.0308,1.0674,1.0692,0.0285,0.1638,FOOT
420878,0.0793,0.0251,0.6882,0.6932,0.3369,0.1762,FOOT
420888,0.0498,0.0034,1.1165,1.1176,0.0848,0.177,FOOT
420898,0.0664,-0.0139,1.1626,1.1646,0.1278,0.1723,FOOT
420908,0.0337,-0.0239,1.1394,1.1402,0.1002,0.1722,FOOT
420918,0.1201,0.0298,0.3821,0.4016,0.6189,0.2103,PLAY
420928,0.0039,-0.0061,0.8875,0.8875,0.129,0.2114,PLAY
420938,0.0728,-0.0168,1.0359,1.0386,0.0215,0.2076,PLAY
420948,0.0688,-0.0288,1.0413,1.0439,0.026,0.2076,PLAY
420958,0.0291,-0.0173,0.864,0.8647,0.1486,0.2063,PLAY
420968,0.0925,-0.0159,0.8625,0.8676,0.1412,0.2069,PLAY
420978,0.0889,-0.0125,1.0061,1.0101,0.0012,0.1807,FOOT
420988,0.01,-0.0476,1.2224,1.2234,0.208,0.185,FOOT
420998,0.0168,-0.0349,1.1248,1.1254,0.1067,0.1842,FOOT
421008,0.0532,-0.0425,1.0996,1.1017,0.0804,0.1849,FOOT
421018,0.0659,-0.0276,1.0786,1.081,0.0579,0.1848,FOOT
421028,0.0281,0.0037,1.0056,1.006,0.0166,0.1839,FOOT
421038,0.0291,-0.021,1.0239,1.0246,0.0019,0.1838,FOOT
421048,0.0583,-0.0457,1.1958,1.1981,0.1701,0.1813,FOOT
421058,0.0522,-0.0325,1.0786,1.0804,0.0508,0.1795,FOOT
421068,0.1162,0.0347,0.2634,0.29,0.7171,0.2286,PLAY
421078,0.0803,0.0051,1.0396,1.0427,0.0345,0.2285,PLAY
421088,0.0652,-0.0286,1.198,1.2001,0.1861,0.2256,PLAY
421098,0.0332,-0.0239,1.1299,1.1306,0.1131,0.226,PLAY
421108,0.1445,0.0308,0.6372,0.6541,0.3524,0.2344,PLAY
421118,-0.0112,-0.0081,0.8987,0.8988,0.1044,0.2353,PLAY
421128,0.0767,-0.0151,1.1497,1.1523,0.1446,0.2273,PLAY
421138,0.0894,-0.0083,0.9441,0.9483,0.0576,0.2269,PLAY
421148,0.0137,-0.0081,0.8352,0.8354,0.1654,0.2279,PLAY
421158,0.0977,-0.0105,0.9089,0.9142,0.0839,0.2276,PLAY
421168,0.0874,-0.0146,0.978,0.982,0.0156,0.1911,FOOT
421178,0.0039,-0.0537,1.2727,1.2738,0.2678,0.1968,FOOT
421188,0.031,-0.0332,1.1064,1.1074,0.0983,0.1977,FOOT
421198,0.0701,-0.0405,1.1345,1.1374,0.1244,0.1992,FOOT
421208,0.0691,-0.0264,1.0574,1.06,0.0455,0.1972,FOOT
421218,0.0393,-0.0352,1.2622,1.2633,0.2413,0.201,PLAY
421228,0.0391,-0.0171,1.0059,1.0068,0.0148,0.201,PLAY
421238,0.0564,-0.0408,1.1938,1.1959,0.169,0.1996,FOOT
421248,0.061,-0.0317,1.1257,1.1278,0.0979,0.1994,FOOT
421258,0.0703,0.0415,0.2554,0.2681,0.7386,0.2476,PLAY
421268,-0.0081,-0.0034,1.1128,1.1128,0.1029,0.2482,PLAY
421278,0.0708,-0.0183,1.1724,1.1746,0.1597,0.2502,PLAY
421288,0.0557,-0.0103,0.9585,0.9602,0.0532,0.2505,PLAY
421298,0.1023,0.0044,0.7217,0.7289,0.2757,0.2542,PLAY
421308,0.0852,-0.0059,0.8704,0.8745,0.1261,0.2552,PLAY
421318,0.0952,-0.0125,1.0134,1.018,0.0168,0.2112,PLAY
421328,0.0708,-0.0242,1.0142,1.0169,0.0152,0.2111,PLAY
421338,0.009,-0.009,0.873,0.8731,0.1246,0.2093,PLAY
